X,Y,lon,lat
145056.0,6841887.0,-4.5145250784187745,48.43942875457135
145060.0,6841895.0,-4.514481518660306,48.43950381903734
145061.0,6841894.0,-4.514466774446513,48.43949571825007
145062.0,6841894.0,-4.514453314985692,48.43949657309476
145154.0,6836575.0,-4.506388766158499,48.391939064742914
145204.0,6835519.0,-4.504362740503498,48.38252412827669
145216.0,6837970.0,-4.50734394168984,48.40448563013877
145218.0,6837969.0,-4.5073157577842125,48.40447838230622
145233.0,6836599.0,-4.5053571875437965,48.39222146816515
145235.0,6836483.0,-4.5051815788140095,48.39118427299223
145247.0,6836492.0,-4.505031749498211,48.39127512335001
145347.0,6835997.0,-4.503052612646771,48.38692722849245
145445.0,6860991.0,-4.533896598024674,48.61083658057005
145453.0,6855967.0,-4.527301836037753,48.56585651424218
145456.0,6823087.0,-4.485081989074652,48.27139051842825
145497.0,6835869.0,-4.500871690974357,48.38590886305457
145536.0,6820163.0,-4.480280975156689,48.24526783808089
145615.0,6835818.0,-4.499219740462877,48.385552781991365
145696.0,6838740.0,-4.5018745522993475,48.41179151429945
145754.0,6837668.0,-4.499720467096576,48.40224017078372
145754.0,6837679.0,-4.499734561739411,48.40233868730345
145934.0,6847505.0,-4.5099209905196185,48.49049096518469
145949.0,6847510.0,-4.50972532725285,48.49054855610329
146006.0,6838487.0,-4.4973800982038785,48.40979013482219
146011.0,6838496.0,-4.4973243674772565,48.40987500363579
146059.0,6857350.0,-4.520908418291881,48.57875935668638
146069.0,6836684.0,-4.494223731454608,48.39369602199403
146090.0,6835696.0,-4.492676759601621,48.384865195813596
146105.0,6836686.0,-4.493742160970727,48.39374462619813
146264.0,6791515.0,-4.434237982774354,47.98924774528668
146265.0,6791515.0,-4.43422463637038,47.98924859129754
146280.0,6837789.0,-4.492800520441367,48.40377243149279
146282.0,6791513.0,-4.433995226965833,47.989245054619
146286.0,6837774.0,-4.492700613873023,48.40364320423237
146296.0,6836331.0,-4.490719312954709,48.3907279761783
146427.0,6836272.0,-4.488882231328924,48.39031118080145
146429.0,6836950.0,-4.489722726266985,48.3963852022196
146440.0,6836946.0,-4.4895696713075415,48.3963587500766
146455.0,6836068.0,-4.488244773876936,48.38850795912655
146548.0,6836378.0,-4.4873906740371226,48.39136362205494
146549.0,6837030.0,-4.488211202088823,48.397203935994185
146581.0,6839159.0,-4.490505179401511,48.41629879901055
146631.0,6835858.0,-4.485609618866289,48.386777048368835
146703.0,6791134.0,-4.427899109949995,47.98620547238371
146720.0,6836358.0,-4.4850521122466445,48.39133098448861
146756.0,6852775.0,-4.505615703254542,48.53838679176853
146758.0,6840049.0,-4.489262935608707,48.42442048256163
146759.0,6840053.0,-4.489254599943671,48.42445715859556
146763.0,6848446.0,-4.499959857430784,48.49962569000036
146820.0,6836403.0,-4.483764874648491,48.39181916405123
146822.0,6836040.0,-4.4832739656747265,48.388569728438945
146860.0,6836010.0,-4.482724638822734,48.38833338855962
146884.0,6836539.0,-4.483078058249086,48.393091706170274
146887.0,6837043.0,-4.4836820146873535,48.397608220633614
146905.0,6837061.0,-4.483462940379325,48.39778475781717
146921.0,6836607.0,-4.482667396273109,48.39373223164131
146980.0,6837209.0,-4.482643432979407,48.39917413145346
147007.0,6856437.0,-4.506939899982534,48.57139398194092
147023.0,6856406.0,-4.506684118276192,48.57113004582432
147052.0,6836897.0,-4.481276285089647,48.39644106077599
147054.0,6836884.0,-4.48123277262853,48.396326331263246
147075.0,6839197.0,-4.483907496243402,48.41705990385505
147079.0,6836558.0,-4.48047995068369,48.39342785367091
147084.0,6836503.0,-4.480342429809906,48.39293951128312
147126.0,6836537.0,-4.479821051574646,48.39327976718441
147161.0,6837407.0,-4.4804620777467346,48.401101526496305
147306.0,6839053.0,-4.48061546644197,48.41596684882075
147478.0,6836749.0,-4.475357977762596,48.39547795480781
147489.0,6838248.0,-4.47712473700292,48.40891280624141
147649.0,6835625.0,-4.471623568277368,48.38555633940159
147651.0,6836172.0,-4.472294785514672,48.39045721399187
147660.0,6836184.0,-4.472189073393095,48.39057234186399
147665.0,6835631.0,-4.471416083215238,48.38562367833558
147697.0,6838762.0,-4.474983185087116,48.41369321978889
147698.0,6837006.0,-4.4727273038439,48.39796680326572
147718.0,6836599.0,-4.471938780911212,48.39433855676566
147745.0,6840480.0,-4.476532433733671,48.42912075200382
147805.0,6823979.0,-4.454697560990374,48.281376738948545
147877.0,6838761.0,-4.472560272069292,48.413837307923075
147933.0,6835307.0,-4.467399201999227,48.38294951219376
147945.0,6843572.0,-4.477793294481893,48.45698286322284
147950.0,6843572.0,-4.477725971789708,48.45698711657626
147979.0,6799006.0,-4.420772214192693,48.0578106078105
147982.0,6843617.0,-4.4773526545941165,48.45741735318794
148087.0,6837613.0,-4.468269869279069,48.403733925935725
148088.0,6837614.0,-4.468257694230064,48.4037437319407
148091.0,6837628.0,-4.468235205086474,48.40387167008912
148146.0,6842502.0,-4.4737192024623464,48.44757092213183
148205.0,6860258.0,-4.495683640452803,48.60663214418901
148211.0,6860254.0,-4.4955974816105995,48.6066014411813
148323.0,6837516.0,-4.464971689593404,48.403065623810846
148324.0,6837517.0,-4.464959514084035,48.40307542948218
148425.0,6836747.0,-4.462619192900066,48.39626472261188
148440.0,6836762.0,-4.462436576822989,48.39641180467621
148524.0,6836656.0,-4.461171726114419,48.39553372345867
148528.0,6836661.0,-4.461124302783758,48.395581901307494
148551.0,6838825.0,-4.463574096686689,48.414983141332385
148555.0,6837987.0,-4.462451588005387,48.4074810891313
148587.0,6838831.0,-4.463097404485385,48.415067445684215
148652.0,6837910.0,-4.461048566538257,48.40687378659533
148750.0,6840360.0,-4.462854421287038,48.42890003231037
148917.0,6839329.0,-4.459292378709941,48.41980782254825
148978.0,6839557.0,-4.458762253444319,48.42190163525279
148997.0,6837778.0,-4.456239436021039,48.405984278355696
149088.0,6840371.0,-4.458319757456758,48.429285425978904
149095.0,6840372.0,-4.458226828074669,48.429300321638976
149153.0,6840450.0,-4.4575457117747845,48.43004812312404
149477.0,6837139.0,-4.448969201166765,48.400668013447614
149480.0,6836231.0,-4.447773472036582,48.3925379275781
149482.0,6836210.0,-4.447719858032936,48.39235153204962
149515.0,6836165.0,-4.44721881151932,48.39197644166229
149558.0,6837196.0,-4.447952233656384,48.401247178217154
149689.0,6837098.0,-4.446065509748108,48.40048041473511
149692.0,6837097.0,-4.446023885865385,48.400473999428044
149815.0,6770693.0,-4.360857539755797,47.80566789275466
149844.0,6843394.0,-4.4519964798204965,48.457001339474
149852.0,6843399.0,-4.451895132681866,48.457052902349204
150238.0,6840176.0,-4.442594957720659,48.42851365985432
150343.0,6772730.0,-4.356365911844487,47.82436377485949
150395.0,6831904.0,-4.429975923503393,48.354555817099595
150462.0,6791556.0,-4.37825732175686,47.993153309093074
150488.0,6837542.0,-4.435882427849268,48.40513355918427
150522.0,6837524.0,-4.435402193837376,48.40500109978911
150583.0,6771074.0,-4.351115040249712,47.80972506804615
150588.0,6771075.0,-4.351049768892823,47.80973821254052
150617.0,6832088.0,-4.427225713842943,48.35639155389149
150621.0,6832070.0,-4.427149133878912,48.35623370543923
151046.0,6771419.0,-4.345384025133127,47.81320390399877
151156.0,6851526.0,-4.444684611714951,48.5309429290191
151156.0,6851539.0,-4.444701187728833,48.531059353687404
151287.0,6847896.0,-4.43829362502877,48.49854392879586
151455.0,6836769.0,-4.4218939161731,48.39902721732766
151485.0,6839371.0,-4.424791004068953,48.42235817609748
151910.0,6837619.0,-4.416850922191088,48.40702464509882
152076.0,6838156.0,-4.415298178704073,48.41197455386341
152199.0,6841129.0,-4.417411743019734,48.43870685692164
152319.0,6841083.0,-4.41573811699936,48.43839609818614
152319.0,6841107.0,-4.415768546596612,48.43861105903747
152321.0,6841091.0,-4.415721338584103,48.4384694391033
152487.0,6848410.0,-4.422775380072708,48.50416170923976
152493.0,6848409.0,-4.422693244202448,48.50415781946044
152495.0,6848411.0,-4.42266883047043,48.5041774205853
152552.0,6836505.0,-4.4068042732759025,48.39758790889849
152740.0,6787700.0,-4.343048133014073,47.96051111293524
153217.0,6801245.0,-4.3535613241049855,48.08227380472066
153218.0,6801243.0,-4.3535454552957304,48.08225672225174
153234.0,6801237.0,-4.353324024138282,48.08221635310552
153334.0,6840530.0,-4.401375404953513,48.434298468496266
153732.0,6791863.0,-4.334988000290876,47.9986417089456
153829.0,6771523.0,-4.308486836588452,47.81645669751994
153834.0,6771525.0,-4.308422781428513,47.816478779804676
154089.0,6837741.0,-4.387690424845381,48.409952427730786
154111.0,6837723.0,-4.387371715273688,48.40980968841892
154115.0,6837737.0,-4.38733557275768,48.409938451017865
154258.0,6801973.0,-4.340549286779105,48.089666801073385
154301.0,6839018.0,-4.386450038264177,48.42156889296965
154303.0,6839035.0,-4.386444586837544,48.421722844856674
154306.0,6839028.0,-4.3863953784705325,48.42166266594462
154519.0,6800979.0,-4.335820330018488,48.08097872829788
154680.0,6833853.0,-4.374839210391838,48.3756224311624
155170.0,6802286.0,-4.328742358427421,48.09323241965514
155239.0,6817271.0,-4.346519294810819,48.22754568146894
155240.0,6817286.0,-4.346524652859781,48.22768089980639
155245.0,6817274.0,-4.346442599520291,48.22757757348226
155247.0,6802051.0,-4.327420038991421,48.091191066382656
155349.0,6802775.0,-4.326956952989152,48.09776304225234
155350.0,6802771.0,-4.326938598751261,48.09772803672055
155358.0,6787625.0,-4.30802808244689,47.96202167157706
155367.0,6787605.0,-4.3078832428458895,47.96184994070003
155400.0,6801480.0,-4.324663429860272,48.086202521966015
155458.0,6834857.0,-4.365641484554423,48.38526821494168
155462.0,6834871.0,-4.365605305704559,48.38539697330122
155464.0,6834857.0,-4.365560796675718,48.38527324290977
155483.0,6769022.0,-4.283401527573193,47.79541682130287
155486.0,6769021.0,-4.283360396832945,47.79541034632024
155486.0,6769024.0,-4.283364087656811,47.79543723217317
155861.0,6833195.0,-4.358133093460598,48.370718083248704
155868.0,6833207.0,-4.358054060110349,48.370831436619596
155875.0,6833198.0,-4.357948641389237,48.370756676623735
155961.0,6782583.0,-4.293751613648938,47.9173413247943
155962.0,6782584.0,-4.293739517959215,47.91735111610203
155966.0,6782583.0,-4.293684960935286,47.91734547531078
156017.0,6773969.0,-4.2823845896118335,47.84019369474366
156065.0,6851087.0,-4.377931327105789,48.531149902045236
156084.0,6770191.0,-4.2768449807850475,47.80639134797322
156152.0,6775436.0,-4.282393647524519,47.85345239809779
156173.0,6773231.0,-4.279399793826695,47.833709188575384
156515.0,6770098.0,-4.270997102837982,47.80591471190393
156543.0,6770102.0,-4.270629532934702,47.805973731645075
156651.0,6842872.0,-4.359673316010543,48.45806093559902
157297.0,6801243.0,-4.299001035684393,48.085657425958594
157300.0,6801237.0,-4.29895347910274,48.08560615662957
157325.0,6801230.0,-4.298610480389245,48.085564199997435
157491.0,6851512.0,-4.359236731116182,48.53615175573632
157616.0,6780309.0,-4.268890410286671,47.89833463939995
157704.0,6782009.0,-4.269809341382758,47.91364202753058
157850.0,6790389.0,-4.278188523379634,47.98885793802784
157913.0,6864558.0,-4.3700152960557155,48.65334702345084
157921.0,6864519.0,-4.369857816807376,48.653004459656685
157951.0,6864521.0,-4.3694548452386615,48.653047519255516
158914.0,6843963.0,-4.33056504192201,48.469724335825546
159014.0,6841175.0,-4.325723827249328,48.44483418782709
159024.0,6839619.0,-4.3236405357987655,48.43090438098328
159191.0,6775970.0,-4.242582421734343,47.86075002972093
159611.0,6855434.0,-4.335572226037352,48.57305152259564
159617.0,6855425.0,-4.335479929230776,48.57297591992821
159626.0,6835179.0,-4.309988674180369,48.39163226535124
159692.0,6834987.0,-4.308861216625709,48.38996718636026
159711.0,6834157.0,-4.307569572886618,48.38254767974579
159782.0,6855222.0,-4.332997806100026,48.571295387375
159848.0,6769657.0,-4.226117567964929,47.8047121856551
159852.0,6769671.0,-4.226081446240662,47.80484095061903
160226.0,6790903.0,-4.247102210842621,47.99542780681173
160242.0,6796170.0,-4.253366193391385,48.04263907592582
160352.0,6856028.0,-4.326317087763266,48.57898970940082
160353.0,6856032.0,-4.326308613478972,48.57902636944053
160624.0,6828148.0,-4.287811301156494,48.329474055757316
160628.0,6828145.0,-4.287753830817707,48.3294504961861
160629.0,6828146.0,-4.287741639357211,48.329460284174885
160690.0,6777672.0,-4.22469927392454,47.87723764624772
160693.0,6777674.0,-4.224661753799983,47.87725803738972
160705.0,6777708.0,-4.224543451483636,47.87757261746774
160726.0,6776122.0,-4.222325794572262,47.86337585229606
160743.0,6854160.0,-4.318695400373439,48.56258418456379
160785.0,6795341.0,-4.245090879031169,48.03565838840592
161570.0,6850923.0,-4.303483675906026,48.53427807012706
161610.0,6850903.0,-4.302919169580277,48.53413215844073
161623.0,6850861.0,-4.302691298733096,48.53376675485929
161632.0,6850861.0,-4.302569915191667,48.533774231657375
161706.0,6793610.0,-4.2306612856038415,48.02090524319592
161716.0,6793632.0,-4.230554694440883,48.021110620343514
161933.0,6832674.0,-4.275843590219496,48.371105728222965
162273.0,6772659.0,-4.197506336417951,47.83360841559263
162281.0,6772653.0,-4.197392548085135,47.83356119342775
162487.0,6770074.0,-4.191515232015477,47.81061497160293
162648.0,6794667.0,-4.219372767791067,48.03115191277372
162772.0,6841750.0,-4.275839082904253,48.453106349393074
162994.0,6838745.0,-4.2691134838556755,48.42637061133541
163117.0,6858470.0,-4.292045590393337,48.60316107919043
163190.0,6858456.0,-4.29104220926098,48.60309623326819
163468.0,6840776.0,-4.265255814491688,48.44495680686134
163595.0,6842726.0,-4.26596868703527,48.46253024646213
163702.0,6805577.0,-4.2186535378107894,48.1297829798422
163703.0,6843054.0,-4.264921619419761,48.465557779119315
163709.0,6805590.0,-4.218575792769344,48.12990522014877
163710.0,6805590.0,-4.218562407452525,48.12990604161178
163742.0,6796442.0,-4.206926839514803,48.047956388259536
163814.0,6842341.0,-4.262540585517257,48.45926235134398
163836.0,6842325.0,-4.262224401669325,48.45913719768896
163982.0,6831586.0,-4.246945820761522,48.363051384158865
164011.0,6831715.0,-4.24671555180329,48.36423100584608
164037.0,6831762.0,-4.246424147456385,48.36467351552434
164103.0,6771701.0,-4.171984951246028,47.826518584985536
164126.0,6789264.0,-4.193031393610842,47.983944449594546
164128.0,6789298.0,-4.193046154888603,47.98425079095243
164134.0,6789263.0,-4.1929233833905775,47.98394203679894
164135.0,6789264.0,-4.192911253892783,47.983951817314974
164137.0,6771745.0,-4.171585757480614,47.82694070939258
164139.0,6771740.0,-4.171553077147435,47.82689752718924
164264.0,6844971.0,-4.2597456308820245,48.48319392107797
164267.0,6844984.0,-4.25972135727235,48.48331285337385
164267.0,6844986.0,-4.259723841989348,48.4833307694546
164414.0,6784959.0,-4.183944067452561,47.9455984933896
164419.0,6784964.0,-4.183883455475935,47.94564739248876
165070.0,6777851.0,-4.1665639767906,47.8824290952231
165095.0,6777818.0,-4.166190869725905,47.8821537172553
165096.0,6777813.0,-4.166171483485743,47.882109719301084
165101.0,6777825.0,-4.166119415110424,47.882221350151006
165139.0,6827759.0,-4.22666844167829,48.32971715711332
165159.0,6827730.0,-4.226363963275022,48.32947377859445
165364.0,6801015.0,-4.190830023850678,48.09026542287363
165364.0,6801016.0,-4.1908312453080905,48.090274384169554
165513.0,6839045.0,-4.235577422008247,48.43113663430774
165631.0,6840486.0,-4.235771510022049,48.44414312970623
165637.0,6840486.0,-4.235690719400666,48.44414806905059
165639.0,6840489.0,-4.235667501180727,48.44417659117827
165862.0,6786376.0,-4.166348524988129,47.95948047316489
165992.0,6798322.0,-4.17914590600855,48.06664580568624
166030.0,6826292.0,-4.212891257749325,48.31730545637556
167095.0,6784447.0,-4.147559838865882,47.94319628416593
167109.0,6825075.0,-4.196902571526091,48.30728598839567
167167.0,6825069.0,-4.196116224514471,48.30727972282562
167471.0,6776976.0,-4.13351630489147,47.87654052644084
167472.0,6776980.0,-4.133507809597561,47.87657719072619
167519.0,6787028.0,-4.145027829762574,47.96667343524369
167553.0,6787027.0,-4.144572880342396,47.966692120781914
168415.0,6787585.0,-4.133743725834163,47.9723936135832
168631.0,6859865.0,-4.219299558061009,48.620207443623364
168632.0,6859869.0,-4.219291002174445,48.62024409477096
168674.0,6790255.0,-4.1335150633771205,47.99653375928338
168679.0,6790256.0,-4.1334495082557385,47.99654678109876
168684.0,6790247.0,-4.133371857288236,47.99647017857206
168686.0,6790251.0,-4.133349989733691,47.996507652022466
168713.0,6815146.0,-4.163227659356648,48.219629252532215
168878.0,6788866.0,-4.129111942313511,47.984250439231026
169026.0,6793681.0,-4.1329586091638655,48.027524517866205
169141.0,6789018.0,-4.125784519853135,47.985826092881794
169265.0,6776941.0,-4.109572483281969,47.87768099726299
169268.0,6776941.0,-4.109532512987111,47.87768342492266
169270.0,6776946.0,-4.109511880365133,47.877729859987895
169522.0,6811311.0,-4.147711946401274,48.18592263543555
169647.0,6803844.0,-4.136967959383448,48.119109288844186
169648.0,6803845.0,-4.136955788531355,48.11911906273227
169921.0,6789443.0,-4.115883829854737,47.990267348742364
169990.0,6821085.0,-4.153338462788841,48.27388687970791
170007.0,6821092.0,-4.153118808737824,48.27396344100419
170095.0,6789845.0,-4.114045521123117,47.994011233058394
170166.0,6821193.0,-4.151107675994838,48.274997858086714
170270.0,6859678.0,-4.196924121312096,48.6198763133453
170273.0,6859684.0,-4.196890997679025,48.61993251572337
170284.0,6846513.0,-4.180515073995343,48.50195272556706
170428.0,6790037.0,-4.109830546571532,47.996001604687564
170434.0,6790017.0,-4.109726316139618,47.99582720628632
170507.0,6791344.0,-4.110351464994448,48.00777970243138
170733.0,6789441.0,-4.105039759952571,47.99090654841451
170783.0,6788421.0,-4.103143732585492,47.98180493172908
170796.0,6788400.0,-4.102944900377899,47.98162722199248
170798.0,6788403.0,-4.102921813346268,47.98165572730684
170851.0,6789618.0,-4.103677410599239,47.992588367813525
170852.0,6789624.0,-4.103671285006153,47.99264295285324
171198.0,6789936.0,-4.099426896608912,47.995718993001354
171259.0,6786799.0,-4.094838388450828,47.967651694190835
171262.0,6851215.0,-4.173104853932828,48.54487467834757
171272.0,6791435.0,-4.100243492515274,48.00921393774726
171274.0,6851221.0,-4.172950324443285,48.54493822191851
171275.0,6851222.0,-4.172938061464352,48.54494799645954
171298.0,6812658.0,-4.125545210747578,48.199435761543604
171311.0,6791312.0,-4.099574472038932,48.00814303938637
171316.0,6791314.0,-4.09951009833839,48.00816500490446
171337.0,6787513.0,-4.09465587810513,47.97411423959016
171390.0,6787545.0,-4.093986916606217,47.97444384868418
171404.0,6864240.0,-4.187228416578382,48.661668683893765
171405.0,6812711.0,-4.124175210755642,48.19999746562574
171412.0,6864242.0,-4.187122710061423,48.66169313947029
171439.0,6788897.0,-4.094958759185101,47.986601281108456
171443.0,6812658.0,-4.12360157062868,48.19955332133052
171445.0,6864236.0,-4.186669083886703,48.66166637328159
171456.0,6788885.0,-4.09471735780648,47.986507453958
171646.0,6789010.0,-4.092330960796528,47.98778121129271
171684.0,6791138.0,-4.094383144700139,48.00688480500624
171694.0,6789013.0,-4.091693701754134,47.98784684438382
171761.0,6782006.0,-4.082385411909726,47.92509624457606
171772.0,6781994.0,-4.082224326881645,47.924997551517556
171796.0,6782037.0,-4.081955837863416,47.925402321540346
171957.0,6788991.0,-4.088155833149113,47.98786188463104
171959.0,6788969.0,-4.088102692215259,47.98766631333944
171978.0,6788935.0,-4.087808158565859,47.98737690072078
172162.0,6791923.0,-4.088942673393273,48.01430639101608
172387.0,6792340.0,-4.086438345407486,48.01822537372669
172604.0,6790013.0,-4.080744267153277,47.997543707972156
172623.0,6844930.0,-4.147045366287868,48.48967705846455
172654.0,6787476.0,-4.077031971411219,47.97484474272734
172656.0,6787481.0,-4.077011272521589,47.97489116933269
172658.0,6787483.0,-4.076986974925512,47.97491070654521
172661.0,6787481.0,-4.07694453074976,47.97489519670542
172704.0,6821215.0,-4.117064938350411,48.277255324617386
172709.0,6787789.0,-4.076673256337819,47.977694500553916
172752.0,6789969.0,-4.0787150544329185,47.997268591849306
172752.0,6789975.0,-4.078722256566713,47.997322369765165
172913.0,6790956.0,-4.077749652615537,48.00624474114223
172985.0,6818736.0,-4.110287888798759,48.255268450028844
172994.0,6818732.0,-4.110162273192598,48.25523988744736
173050.0,6788309.0,-4.07274463406879,47.98262990272979
173052.0,6788222.0,-4.072613621081552,47.98185172018654
173060.0,6788213.0,-4.072496029100422,47.98177749171503
173095.0,6848546.0,-4.145105830872596,48.52245675948733
173241.0,6794607.0,-4.077751447087053,48.03923232702411
173241.0,6794609.0,-4.077753849372903,48.03925025253704
173396.0,6780325.0,-4.058571540749692,47.91134437812028
173408.0,6789627.0,-4.069544772179468,47.99473140437881
173411.0,6780319.0,-4.058364381038237,47.91130264718619
173418.0,6780330.0,-4.058284197072346,47.91140687126275
173477.0,6815780.0,-4.100109402468384,48.22917679963618
173572.0,6863604.0,-4.157130358980054,48.65774041653311
173583.0,6863576.0,-4.156947215295167,48.65749855267175
173679.0,6812660.0,-4.093630620115457,48.20138004672571
173795.0,6846192.0,-4.1327894016010465,48.50193560263647
173796.0,6846193.0,-4.132777141192187,48.501945373369026
173797.0,6846196.0,-4.132767323030182,48.50197306255128
173881.0,6794655.0,-4.0692556317045225,48.04017777144586
173906.0,6794633.0,-4.068895115738938,48.04000070257233
173985.0,6808111.0,-4.084042893658419,48.16085968582672
174101.0,6788281.0,-4.058679668559238,47.983224138638974
174404.0,6819592.0,-4.092280707060828,48.264085883125695
